shipment_id,event_type,event_timestamp,location_city,location_state,reason
86a9b579-fa9a-46a1-9f31-c79cadba4c20,OUT_FOR_DELIVERY,2025-01-17 21:00:00,Rebeccafurt,SC,
86a9b579-fa9a-46a1-9f31-c79cadba4c20,DELIVERED,2025-01-17 21:00:00,Rebeccafurt,SC,
e744b552-e66b-4dc1-9476-871de8b1db5d,CREATED,2025-01-09 00:00:00,South Johnberg,ND,
e744b552-e66b-4dc1-9476-871de8b1db5d,OUT_FOR_DELIVERY,2025-01-09 23:00:00,Katherineland,HI,
e744b552-e66b-4dc1-9476-871de8b1db5d,DELIVERED,2025-01-09 22:00:00,Katherineland,HI,
d9a0d72c-a767-43c5-871b-67d870368edd,CREATED,2025-01-05 00:00:00,Sandrachester,WA,
d9a0d72c-a767-43c5-871b-67d870368edd,OUT_FOR_DELIVERY,2025-01-06 14:00:00,Lake Nathan,MP,
d9a0d72c-a767-43c5-871b-67d870368edd,DELIVERED,2025-01-06 14:00:00,Lake Nathan,MP,
e69e9712-89fd-4441-b3cb-8c038ed4a2e7,CREATED,2025-01-24 00:00:00,North Elizabethville,DE,
e69e9712-89fd-4441-b3cb-8c038ed4a2e7,OUT_FOR_DELIVERY,2025-01-24 20:00:00,East Andrew,NH,
e69e9712-89fd-4441-b3cb-8c038ed4a2e7,DELIVERED,2025-01-24 23:00:00,East Andrew,NH,
cb60e2b8-4041-476d-86ef-b5ce9e273770,CREATED,2025-01-12 00:00:00,East Donald,KY,
cb60e2b8-4041-476d-86ef-b5ce9e273770,OUT_FOR_DELIVERY,2025-01-12 15:00:00,Lancechester,ND,
cb60e2b8-4041-476d-86ef-b5ce9e273770,DELIVERED,2025-01-12 19:00:00,Lancechester,ND,
44fc2ddd-6ac8-4402-b0ff-e4f94d5b4583,CREATED,2025-01-06 00:00:00,North Kendraview,CA,
44fc2ddd-6ac8-4402-b0ff-e4f94d5b4583,OUT_FOR_DELIVERY,2025-01-07 05:00:00,Lawrenceview,UT,
44fc2ddd-6ac8-4402-b0ff-e4f94d5b4583,DELIVERED,2025-01-07 06:00:00,Lawrenceview,UT,
14d17bbd-cca0-432e-9222-5f58aa3fd98b,CREATED,2025-01-19 00:00:00,Johnsonborough,WY,
14d17bbd-cca0-432e-9222-5f58aa3fd98b,OUT_FOR_DELIVERY,2025-01-20 05:00:00,Barberland,AL,
14d17bbd-cca0-432e-9222-5f58aa3fd98b,DELIVERED,2025-01-20 08:00:00,Barberland,AL,
02c9ee93-daae-4f71-bda4-119ef94535a7,CREATED,2025-01-31 00:00:00,North Peter,AR,
02c9ee93-daae-4f71-bda4-119ef94535a7,OUT_FOR_DELIVERY,2025-02-01 08:00:00,Blairview,PW,
02c9ee93-daae-4f71-bda4-119ef94535a7,DELIVERED,2025-02-01 10:00:00,Blairview,PW,
99bc9fb5-6c37-4081-9a7c-4622073f221d,CREATED,2025-01-25 00:00:00,New Thomasberg,AR,
99bc9fb5-6c37-4081-9a7c-4622073f221d,OUT_FOR_DELIVERY,2025-01-25 14:00:00,Morrisonstad,CO,
99bc9fb5-6c37-4081-9a7c-4622073f221d,DELAYED,2025-01-25 16:00:00,Morrisonstad,CO,Address issue
99bc9fb5-6c37-4081-9a7c-4622073f221d,DELIVERED,2025-01-27 09:00:00,Morrisonstad,CO,
bda74b41-236b-4cbe-be35-833b3b674d75,CREATED,2025-01-26 00:00:00,Ginafort,MP,
bda74b41-236b-4cbe-be35-833b3b674d75,OUT_FOR_DELIVERY,2025-01-26 11:00:00,Isaacbury,MP,
bda74b41-236b-4cbe-be35-833b3b674d75,DELIVERED,2025-01-26 14:00:00,Isaacbury,MP,
509090ab-321c-48ba-b37f-7279acf1eb85,CREATED,2025-01-27 00:00:00,Morganton,SD,
509090ab-321c-48ba-b37f-7279acf1eb85,OUT_FOR_DELIVERY,2025-01-28 13:00:00,South Jesseshire,ID,
509090ab-321c-48ba-b37f-7279acf1eb85,DELIVERED,2025-01-28 12:00:00,South Jesseshire,ID,
1e7f9414-e39f-4898-9317-8cc1ef3761ca,CREATED,2025-01-23 00:00:00,Tabithafurt,AK,
1e7f9414-e39f-4898-9317-8cc1ef3761ca,OUT_FOR_DELIVERY,2025-01-23 13:00:00,Linbury,OK,
1e7f9414-e39f-4898-9317-8cc1ef3761ca,DELIVERED,2025-01-23 17:00:00,Linbury,OK,
41f59358-dbe0-4577-b6a9-bdf168a7bf22,CREATED,2025-01-19 00:00:00,Snyderstad,MD,
41f59358-dbe0-4577-b6a9-bdf168a7bf22,OUT_FOR_DELIVERY,2025-01-20 19:00:00,South Ebony,MH,
41f59358-dbe0-4577-b6a9-bdf168a7bf22,DELAYED,2025-01-20 21:00:00,South Ebony,MH,Address issue
41f59358-dbe0-4577-b6a9-bdf168a7bf22,DELIVERED,2025-01-22 10:00:00,South Ebony,MH,
17a364b4-0f8b-49de-9d43-94a93fdac012,CREATED,2025-01-02 00:00:00,North Timothy,CA,
17a364b4-0f8b-49de-9d43-94a93fdac012,OUT_FOR_DELIVERY,2025-01-02 19:00:00,Ricechester,WI,
17a364b4-0f8b-49de-9d43-94a93fdac012,DELIVERED,2025-01-02 23:00:00,Ricechester,WI,
511a6689-b6ac-4beb-9ba8-e37a3943a8c0,CREATED,2025-01-12 00:00:00,New Timothy,PA,
511a6689-b6ac-4beb-9ba8-e37a3943a8c0,OUT_FOR_DELIVERY,2025-01-12 23:00:00,Maxwellville,TX,
511a6689-b6ac-4beb-9ba8-e37a3943a8c0,DELIVERED,2025-01-13 00:00:00,Maxwellville,TX,
d62f7c82-0c2f-441f-8a1f-8a52d0a3c37b,CREATED,2025-01-20 00:00:00,Bryantport,KY,
d62f7c82-0c2f-441f-8a1f-8a52d0a3c37b,OUT_FOR_DELIVERY,2025-01-21 18:00:00,Brandonhaven,PW,
d62f7c82-0c2f-441f-8a1f-8a52d0a3c37b,DELIVERED,2025-01-21 19:00:00,Brandonhaven,PW,
32c863b1-c98b-4a1b-92ea-0d3ee83e4e9a,CREATED,2025-01-24 00:00:00,Pattersonfurt,ND,
32c863b1-c98b-4a1b-92ea-0d3ee83e4e9a,OUT_FOR_DELIVERY,2025-01-25 18:00:00,South Stevenshire,OR,
32c863b1-c98b-4a1b-92ea-0d3ee83e4e9a,DELIVERED,2025-01-25 22:00:00,South Stevenshire,OR,
6fe630ec-e4d9-478d-9ed7-a40cdca3ccdd,CREATED,2025-01-23 00:00:00,Jeffreyburgh,NM,
6fe630ec-e4d9-478d-9ed7-a40cdca3ccdd,OUT_FOR_DELIVERY,2025-01-24 03:00:00,Smithview,RI,
6fe630ec-e4d9-478d-9ed7-a40cdca3ccdd,DELAYED,2025-01-24 05:00:00,Smithview,RI,Traffic
6fe630ec-e4d9-478d-9ed7-a40cdca3ccdd,DELIVERED,2025-01-24 20:00:00,Smithview,RI,
ce43328b-394a-4422-a757-26688a8aedf3,CREATED,2025-01-10 00:00:00,Jaredhaven,SC,
ce43328b-394a-4422-a757-26688a8aedf3,OUT_FOR_DELIVERY,2025-01-11 17:00:00,Richardfort,GA,
ce43328b-394a-4422-a757-26688a8aedf3,DELIVERED,2025-01-11 15:00:00,Richardfort,GA,
9346ee1f-d6c8-4f95-8429-937b6445e459,CREATED,2025-01-16 00:00:00,Port Maryberg,PR,
9346ee1f-d6c8-4f95-8429-937b6445e459,OUT_FOR_DELIVERY,2025-01-18 00:00:00,New Austinport,NE,
9346ee1f-d6c8-4f95-8429-937b6445e459,DELIVERED,2025-01-18 02:00:00,New Austinport,NE,
0a530bda-8682-4cc2-ae47-c0a11db61553,CREATED,2025-01-28 00:00:00,West Michaelhaven,FL,
0a530bda-8682-4cc2-ae47-c0a11db61553,OUT_FOR_DELIVERY,2025-01-29 18:00:00,West Kathrynhaven,NE,
0a530bda-8682-4cc2-ae47-c0a11db61553,DELIVERED,2025-01-29 21:00:00,West Kathrynhaven,NE,
0a42a8e1-3962-47ef-8522-963f32aaebd4,CREATED,2025-01-14 00:00:00,Gloriafurt,MO,
0a42a8e1-3962-47ef-8522-963f32aaebd4,OUT_FOR_DELIVERY,2025-01-14 09:00:00,Dawnbury,CO,
0a42a8e1-3962-47ef-8522-963f32aaebd4,DELIVERED,2025-01-14 13:00:00,Dawnbury,CO,
940381c2-022c-456b-ae48-b1343c473dbd,CREATED,2025-01-28 00:00:00,Doyleshire,IN,
940381c2-022c-456b-ae48-b1343c473dbd,OUT_FOR_DELIVERY,2025-01-29 04:00:00,Joshuamouth,ND,
940381c2-022c-456b-ae48-b1343c473dbd,DELIVERED,2025-01-29 05:00:00,Joshuamouth,ND,
44f7a86d-bfaf-4452-9775-818317a2cf2b,CREATED,2025-01-02 00:00:00,Younghaven,DE,
44f7a86d-bfaf-4452-9775-818317a2cf2b,OUT_FOR_DELIVERY,2025-01-02 06:00:00,Fullerton,DC,
44f7a86d-bfaf-4452-9775-818317a2cf2b,DELIVERED,2025-01-02 03:00:00,Fullerton,DC,
88b21418-4853-414d-bd6d-ce4ad00d02b0,CREATED,2025-01-13 00:00:00,Waltersfurt,VA,
88b21418-4853-414d-bd6d-ce4ad00d02b0,OUT_FOR_DELIVERY,2025-01-13 15:00:00,South Johnborough,WI,
88b21418-4853-414d-bd6d-ce4ad00d02b0,DELIVERED,2025-01-13 18:00:00,South Johnborough,WI,
d4ccff75-1e4a-4391-8b97-8bc916f0235c,CREATED,2025-01-14 00:00:00,Angelaland,UT,
d4ccff75-1e4a-4391-8b97-8bc916f0235c,OUT_FOR_DELIVERY,2025-01-14 14:00:00,Port Bobby,UT,
d4ccff75-1e4a-4391-8b97-8bc916f0235c,DELIVERED,2025-01-14 10:00:00,Port Bobby,UT,
a049d034-84f1-4ea0-9bd2-ff2ac08d8df7,CREATED,2025-01-12 00:00:00,Lake Annatown,MO,
a049d034-84f1-4ea0-9bd2-ff2ac08d8df7,OUT_FOR_DELIVERY,2025-01-13 07:00:00,Matthewsburgh,LA,
a049d034-84f1-4ea0-9bd2-ff2ac08d8df7,DELAYED,2025-01-13 09:00:00,Matthewsburgh,LA,Weather
a049d034-84f1-4ea0-9bd2-ff2ac08d8df7,DELIVERED,2025-01-13 10:00:00,Matthewsburgh,LA,
4f57896b-6620-4340-b0b0-e9cb46aca88d,CREATED,2025-01-13 00:00:00,Kathleenville,KS,
4f57896b-6620-4340-b0b0-e9cb46aca88d,OUT_FOR_DELIVERY,2025-01-14 22:00:00,Whitemouth,RI,
4f57896b-6620-4340-b0b0-e9cb46aca88d,DELIVERED,2025-01-14 23:00:00,Whitemouth,RI,
c2e2c6f8-005b-46f7-86b0-86d1bda2cad7,CREATED,2025-01-10 00:00:00,South Ronald,MD,
c2e2c6f8-005b-46f7-86b0-86d1bda2cad7,OUT_FOR_DELIVERY,2025-01-11 15:00:00,West Brendachester,ND,
c2e2c6f8-005b-46f7-86b0-86d1bda2cad7,DELIVERED,2025-01-11 17:00:00,West Brendachester,ND,
1ca84841-cac2-4ede-bd5d-a95cc52d944f,CREATED,2025-01-28 00:00:00,Anthonyview,UT,
1ca84841-cac2-4ede-bd5d-a95cc52d944f,OUT_FOR_DELIVERY,2025-01-29 01:00:00,Matthewmouth,MT,
1ca84841-cac2-4ede-bd5d-a95cc52d944f,DELIVERED,2025-01-29 02:00:00,Matthewmouth,MT,
abd70b3b-01fa-437b-ae60-7b27b6364304,CREATED,2025-01-19 00:00:00,South Dillonshire,NM,
abd70b3b-01fa-437b-ae60-7b27b6364304,OUT_FOR_DELIVERY,2025-01-20 07:00:00,Davidmouth,FL,
abd70b3b-01fa-437b-ae60-7b27b6364304,DELAYED,2025-01-20 09:00:00,Davidmouth,FL,Traffic
abd70b3b-01fa-437b-ae60-7b27b6364304,DELIVERED,2025-01-20 22:00:00,Davidmouth,FL,
c1f08480-8f5f-48b6-84ae-263d35a325d3,CREATED,2025-01-17 00:00:00,Brianshire,FL,
c1f08480-8f5f-48b6-84ae-263d35a325d3,OUT_FOR_DELIVERY,2025-01-17 16:00:00,Joshuamouth,VT,
c1f08480-8f5f-48b6-84ae-263d35a325d3,DELAYED,2025-01-17 18:00:00,Joshuamouth,VT,Traffic
c1f08480-8f5f-48b6-84ae-263d35a325d3,DELIVERED,2025-01-18 12:00:00,Joshuamouth,VT,
433136d6-c8db-422e-89dc-0f8b4ab51ff1,CREATED,2025-01-07 00:00:00,Chambershaven,NE,
433136d6-c8db-422e-89dc-0f8b4ab51ff1,OUT_FOR_DELIVERY,2025-01-08 11:00:00,Adamsbury,NY,
433136d6-c8db-422e-89dc-0f8b4ab51ff1,DELIVERED,2025-01-08 09:00:00,Adamsbury,NY,
4859246b-8760-4b18-bf23-5dbf2b7e29d6,CREATED,2025-01-03 00:00:00,Heathermouth,MI,
4859246b-8760-4b18-bf23-5dbf2b7e29d6,OUT_FOR_DELIVERY,2025-01-03 08:00:00,Barrontown,AK,
4859246b-8760-4b18-bf23-5dbf2b7e29d6,DELIVERED,2025-01-03 08:00:00,Barrontown,AK,
d5d0a620-8696-4e06-86eb-8e04dce9bb5d,CREATED,2025-01-30 00:00:00,Timothyburgh,WI,
d5d0a620-8696-4e06-86eb-8e04dce9bb5d,OUT_FOR_DELIVERY,2025-01-31 06:00:00,South Kellyborough,MN,
d5d0a620-8696-4e06-86eb-8e04dce9bb5d,DELIVERED,2025-01-31 08:00:00,South Kellyborough,MN,
0e6925ae-ce6c-491a-b8a2-ba8f14cca3f9,CREATED,2025-01-18 00:00:00,North Virginia,OH,
0e6925ae-ce6c-491a-b8a2-ba8f14cca3f9,OUT_FOR_DELIVERY,2025-01-19 10:00:00,New Dana,UT,
0e6925ae-ce6c-491a-b8a2-ba8f14cca3f9,DELIVERED,2025-01-19 09:00:00,New Dana,UT,
25fcb350-4c39-46a3-b365-c409f38c8986,CREATED,2025-01-26 00:00:00,Port Stevenville,OR,
25fcb350-4c39-46a3-b365-c409f38c8986,OUT_FOR_DELIVERY,2025-01-26 12:00:00,Kimberlychester,MD,
25fcb350-4c39-46a3-b365-c409f38c8986,DELIVERED,2025-01-26 10:00:00,Kimberlychester,MD,
78371b84-46c9-4ceb-bec6-17f50d13fc7f,CREATED,2025-01-09 00:00:00,Stevenfort,RI,
78371b84-46c9-4ceb-bec6-17f50d13fc7f,OUT_FOR_DELIVERY,2025-01-09 18:00:00,West James,WI,
78371b84-46c9-4ceb-bec6-17f50d13fc7f,DELIVERED,2025-01-09 18:00:00,West James,WI,
576d6594-902e-4c33-bd50-afc5a7d241c2,CREATED,2025-01-07 00:00:00,Port Victoria,AK,
576d6594-902e-4c33-bd50-afc5a7d241c2,OUT_FOR_DELIVERY,2025-01-08 02:00:00,New Shawn,MP,
576d6594-902e-4c33-bd50-afc5a7d241c2,DELAYED,2025-01-08 04:00:00,New Shawn,MP,Traffic
576d6594-902e-4c33-bd50-afc5a7d241c2,DELIVERED,2025-01-08 09:00:00,New Shawn,MP,
72dca66a-4640-45e4-a48a-a627ce0cb515,CREATED,2025-01-23 00:00:00,Frederickshire,MO,
72dca66a-4640-45e4-a48a-a627ce0cb515,OUT_FOR_DELIVERY,2025-01-24 20:00:00,North Brian,MS,
72dca66a-4640-45e4-a48a-a627ce0cb515,DELIVERED,2025-01-24 16:00:00,North Brian,MS,
468a2a2a-907d-47d2-957d-82fbdba33a59,CREATED,2025-01-11 00:00:00,New Timothyside,AS,
468a2a2a-907d-47d2-957d-82fbdba33a59,OUT_FOR_DELIVERY,2025-01-12 00:00:00,Martinezmouth,NM,
468a2a2a-907d-47d2-957d-82fbdba33a59,DELIVERED,2025-01-12 00:00:00,Martinezmouth,NM,
16ffa6ce-70f9-4f1b-b31b-65170944970d,CREATED,2025-01-29 00:00:00,Port Philipmouth,NH,
16ffa6ce-70f9-4f1b-b31b-65170944970d,OUT_FOR_DELIVERY,2025-01-29 18:00:00,Owensmouth,GA,
16ffa6ce-70f9-4f1b-b31b-65170944970d,DELIVERED,2025-01-29 19:00:00,Owensmouth,GA,
528992e1-81f7-4799-a192-3aa2eee2302b,CREATED,2025-01-07 00:00:00,South Rachel,AK,
528992e1-81f7-4799-a192-3aa2eee2302b,OUT_FOR_DELIVERY,2025-01-08 01:00:00,Timothyport,GU,
528992e1-81f7-4799-a192-3aa2eee2302b,DELIVERED,2025-01-08 03:00:00,Timothyport,GU,
aed70a01-735d-488e-b7b9-eeb0c8a81e87,CREATED,2025-01-17 00:00:00,New Stacy,WI,
aed70a01-735d-488e-b7b9-eeb0c8a81e87,OUT_FOR_DELIVERY,2025-01-18 21:00:00,Lake Amanda,KS,
aed70a01-735d-488e-b7b9-eeb0c8a81e87,DELIVERED,2025-01-18 17:00:00,Lake Amanda,KS,
ee257fc9-6e44-4274-aac7-dc806dc566f6,CREATED,2025-01-20 00:00:00,North Zacharyhaven,MS,
ee257fc9-6e44-4274-aac7-dc806dc566f6,OUT_FOR_DELIVERY,2025-01-22 00:00:00,Gomezville,KS,
ee257fc9-6e44-4274-aac7-dc806dc566f6,DELAYED,2025-01-22 02:00:00,Gomezville,KS,Mechanical problem
ee257fc9-6e44-4274-aac7-dc806dc566f6,DELIVERED,2025-01-22 14:00:00,Gomezville,KS,
fb76be58-03ed-4bb1-82a3-5d451cc3b930,CREATED,2025-01-24 00:00:00,Alexanderburgh,ME,
fb76be58-03ed-4bb1-82a3-5d451cc3b930,OUT_FOR_DELIVERY,2025-01-24 21:00:00,Port Maryhaven,RI,
fb76be58-03ed-4bb1-82a3-5d451cc3b930,DELAYED,2025-01-24 23:00:00,Port Maryhaven,RI,Weather
fb76be58-03ed-4bb1-82a3-5d451cc3b930,DELIVERED,2025-01-26 08:00:00,Port Maryhaven,RI,
965fec63-d41e-46be-8a30-42bfe52a05b2,CREATED,2025-01-18 00:00:00,New Allison,DE,
965fec63-d41e-46be-8a30-42bfe52a05b2,OUT_FOR_DELIVERY,2025-01-19 15:00:00,Johnsonville,MT,
965fec63-d41e-46be-8a30-42bfe52a05b2,DELIVERED,2025-01-19 18:00:00,Johnsonville,MT,
bc00537a-f98a-4ec0-b788-4822bfab80f7,CREATED,2025-01-15 00:00:00,West Michael,FL,
bc00537a-f98a-4ec0-b788-4822bfab80f7,OUT_FOR_DELIVERY,2025-01-15 15:00:00,Thomasland,MT,
bc00537a-f98a-4ec0-b788-4822bfab80f7,DELIVERED,2025-01-15 16:00:00,Thomasland,MT,
f680570a-e821-4a2e-b05d-3af4c5d18c37,CREATED,2025-01-09 00:00:00,South Joshua,VA,
f680570a-e821-4a2e-b05d-3af4c5d18c37,OUT_FOR_DELIVERY,2025-01-10 20:00:00,Julieborough,AS,
f680570a-e821-4a2e-b05d-3af4c5d18c37,DELIVERED,2025-01-10 23:00:00,Julieborough,AS,
bcf74156-61fa-489b-a5c2-9590f3a81379,CREATED,2025-01-05 00:00:00,New Davidton,MN,
bcf74156-61fa-489b-a5c2-9590f3a81379,OUT_FOR_DELIVERY,2025-01-07 00:00:00,New Sarah,NE,
bcf74156-61fa-489b-a5c2-9590f3a81379,DELIVERED,2025-01-07 03:00:00,New Sarah,NE,
e0d5502d-c912-4aa0-8f8c-752c0b67d460,CREATED,2025-01-18 00:00:00,Lake Kimberly,MI,
e0d5502d-c912-4aa0-8f8c-752c0b67d460,OUT_FOR_DELIVERY,2025-01-19 14:00:00,South Seanchester,PA,
e0d5502d-c912-4aa0-8f8c-752c0b67d460,DELAYED,2025-01-19 16:00:00,South Seanchester,PA,Weather
e0d5502d-c912-4aa0-8f8c-752c0b67d460,DELIVERED,2025-01-19 23:00:00,South Seanchester,PA,
a744bf41-b642-4fac-ac61-1ec6d9855812,CREATED,2025-01-29 00:00:00,Port Pamela,AZ,
a744bf41-b642-4fac-ac61-1ec6d9855812,OUT_FOR_DELIVERY,2025-01-30 15:00:00,Port Tony,OK,
a744bf41-b642-4fac-ac61-1ec6d9855812,DELIVERED,2025-01-30 15:00:00,Port Tony,OK,
225ebb8c-3631-47ab-adc3-46b7274b8194,CREATED,2025-01-07 00:00:00,Fitzgeraldfort,RI,
225ebb8c-3631-47ab-adc3-46b7274b8194,OUT_FOR_DELIVERY,2025-01-08 02:00:00,East Nicole,MA,
225ebb8c-3631-47ab-adc3-46b7274b8194,DELIVERED,2025-01-07 23:00:00,East Nicole,MA,
b7605880-54ac-43e6-9048-9667ebe39897,CREATED,2025-01-06 00:00:00,North Jessicaburgh,MD,
b7605880-54ac-43e6-9048-9667ebe39897,OUT_FOR_DELIVERY,2025-01-06 20:00:00,Shawshire,MN,
b7605880-54ac-43e6-9048-9667ebe39897,DELIVERED,2025-01-06 21:00:00,Shawshire,MN,
ec140fa2-0030-4b1f-817a-8614a1116770,CREATED,2025-01-11 00:00:00,Port Christinamouth,FL,
ec140fa2-0030-4b1f-817a-8614a1116770,OUT_FOR_DELIVERY,2025-01-12 00:00:00,Lake Josephmouth,KY,
ec140fa2-0030-4b1f-817a-8614a1116770,DELIVERED,2025-01-11 20:00:00,Lake Josephmouth,KY,
c72cbd96-1464-4e01-84ed-743978d3166f,CREATED,2025-01-19 00:00:00,Evansbury,TN,
c72cbd96-1464-4e01-84ed-743978d3166f,OUT_FOR_DELIVERY,2025-01-20 22:00:00,Millerhaven,NM,
c72cbd96-1464-4e01-84ed-743978d3166f,DELIVERED,2025-01-20 18:00:00,Millerhaven,NM,
7f50e582-b8ca-4b93-bfe2-917ebdac3b45,CREATED,2025-01-05 00:00:00,Michelleview,RI,
7f50e582-b8ca-4b93-bfe2-917ebdac3b45,OUT_FOR_DELIVERY,2025-01-06 15:00:00,South Diana,NE,
7f50e582-b8ca-4b93-bfe2-917ebdac3b45,DELIVERED,2025-01-06 13:00:00,South Diana,NE,
64e7b0db-92bd-4292-8280-97258802f75e,CREATED,2025-01-08 00:00:00,South Gregory,AR,
64e7b0db-92bd-4292-8280-97258802f75e,OUT_FOR_DELIVERY,2025-01-08 13:00:00,Lake Vincent,VA,
64e7b0db-92bd-4292-8280-97258802f75e,DELIVERED,2025-01-08 17:00:00,Lake Vincent,VA,
7e2fa570-1bb2-4773-acfb-ef3efe5d1977,CREATED,2025-01-20 00:00:00,East Michael,TN,
7e2fa570-1bb2-4773-acfb-ef3efe5d1977,OUT_FOR_DELIVERY,2025-01-20 10:00:00,Evansfurt,NV,
7e2fa570-1bb2-4773-acfb-ef3efe5d1977,DELIVERED,2025-01-20 09:00:00,Evansfurt,NV,
9648a1c5-b4d6-435e-85ed-3c93de88d104,CREATED,2025-01-19 00:00:00,Thomaschester,KS,
9648a1c5-b4d6-435e-85ed-3c93de88d104,OUT_FOR_DELIVERY,2025-01-19 20:00:00,West Scottmouth,CT,
9648a1c5-b4d6-435e-85ed-3c93de88d104,DELAYED,2025-01-19 22:00:00,West Scottmouth,CT,Mechanical problem
9648a1c5-b4d6-435e-85ed-3c93de88d104,DELIVERED,2025-01-20 21:00:00,West Scottmouth,CT,
b4c4e5a1-1a97-42b4-8654-1f6e6ceb83c8,CREATED,2025-01-02 00:00:00,West Michelemouth,HI,
b4c4e5a1-1a97-42b4-8654-1f6e6ceb83c8,OUT_FOR_DELIVERY,2025-01-03 11:00:00,Sawyerhaven,WV,
b4c4e5a1-1a97-42b4-8654-1f6e6ceb83c8,DELIVERED,2025-01-03 10:00:00,Sawyerhaven,WV,
f025984a-fe96-4813-9734-3f7cd7ea38a3,CREATED,2025-01-04 00:00:00,Morrisberg,CT,
f025984a-fe96-4813-9734-3f7cd7ea38a3,OUT_FOR_DELIVERY,2025-01-04 12:00:00,Port Margaret,WV,
f025984a-fe96-4813-9734-3f7cd7ea38a3,DELIVERED,2025-01-04 15:00:00,Port Margaret,WV,
754180d2-46b5-4028-860b-189abd97ed17,CREATED,2025-01-18 00:00:00,Doristown,MS,
754180d2-46b5-4028-860b-189abd97ed17,OUT_FOR_DELIVERY,2025-01-18 23:00:00,Harrisshire,KS,
754180d2-46b5-4028-860b-189abd97ed17,DELIVERED,2025-01-19 03:00:00,Harrisshire,KS,
84e8d2d6-2ab0-4ff9-844e-17e98b8648e7,CREATED,2025-01-21 00:00:00,Lloydstad,LA,
84e8d2d6-2ab0-4ff9-844e-17e98b8648e7,OUT_FOR_DELIVERY,2025-01-22 18:00:00,Elizabethmouth,TX,
84e8d2d6-2ab0-4ff9-844e-17e98b8648e7,DELAYED,2025-01-22 20:00:00,Elizabethmouth,TX,Weather
84e8d2d6-2ab0-4ff9-844e-17e98b8648e7,DELIVERED,2025-01-23 01:00:00,Elizabethmouth,TX,
e740bbc2-2ed9-4b0a-8273-9da0d51c88a3,CREATED,2025-01-30 00:00:00,Alvarezbury,NC,
e740bbc2-2ed9-4b0a-8273-9da0d51c88a3,OUT_FOR_DELIVERY,2025-01-30 14:00:00,Port Laurie,VT,
e740bbc2-2ed9-4b0a-8273-9da0d51c88a3,DELIVERED,2025-01-30 16:00:00,Port Laurie,VT,
77e0a5cf-0faf-495a-98fe-33876465a789,CREATED,2025-01-05 00:00:00,Jeremyton,NJ,
77e0a5cf-0faf-495a-98fe-33876465a789,OUT_FOR_DELIVERY,2025-01-06 16:00:00,North Patricia,WI,
77e0a5cf-0faf-495a-98fe-33876465a789,DELAYED,2025-01-06 18:00:00,North Patricia,WI,Traffic
77e0a5cf-0faf-495a-98fe-33876465a789,DELIVERED,2025-01-07 15:00:00,North Patricia,WI,
324d1856-a05c-471f-88a8-db68655ecad5,CREATED,2025-01-02 00:00:00,New Christopher,NE,
324d1856-a05c-471f-88a8-db68655ecad5,OUT_FOR_DELIVERY,2025-01-02 06:00:00,North Davidport,NE,
324d1856-a05c-471f-88a8-db68655ecad5,DELAYED,2025-01-02 08:00:00,North Davidport,NE,Traffic
324d1856-a05c-471f-88a8-db68655ecad5,DELIVERED,2025-01-03 14:00:00,North Davidport,NE,
be095a0f-2a58-41af-8036-536703f9a1b3,CREATED,2025-01-06 00:00:00,Port Monicaville,AZ,
be095a0f-2a58-41af-8036-536703f9a1b3,OUT_FOR_DELIVERY,2025-01-06 23:00:00,Shellybury,WA,
be095a0f-2a58-41af-8036-536703f9a1b3,DELIVERED,2025-01-07 00:00:00,Shellybury,WA,
973574cb-354b-4f18-88a1-4d577deb7ede,CREATED,2025-01-26 00:00:00,Justinmouth,AZ,
973574cb-354b-4f18-88a1-4d577deb7ede,OUT_FOR_DELIVERY,2025-01-27 05:00:00,East Josephton,KY,
973574cb-354b-4f18-88a1-4d577deb7ede,DELIVERED,2025-01-27 04:00:00,East Josephton,KY,
19e94c34-991a-453d-baf0-fb032a5e0fde,CREATED,2025-01-05 00:00:00,South Joseph,FM,
19e94c34-991a-453d-baf0-fb032a5e0fde,OUT_FOR_DELIVERY,2025-01-05 12:00:00,Smithton,FL,
19e94c34-991a-453d-baf0-fb032a5e0fde,DELAYED,2025-01-05 14:00:00,Smithton,FL,Mechanical problem
19e94c34-991a-453d-baf0-fb032a5e0fde,DELIVERED,2025-01-07 12:00:00,Smithton,FL,
58cd82fe-ce31-4e27-8b2b-00f520ef0f32,CREATED,2025-01-22 00:00:00,Lake Ashleefurt,FL,
58cd82fe-ce31-4e27-8b2b-00f520ef0f32,OUT_FOR_DELIVERY,2025-01-23 22:00:00,South Kelseystad,MT,
58cd82fe-ce31-4e27-8b2b-00f520ef0f32,DELIVERED,2025-01-24 00:00:00,South Kelseystad,MT,
60fcd99c-7f2d-4824-95e8-f0d4b0ab366b,CREATED,2025-01-18 00:00:00,Lake Maria,ID,
60fcd99c-7f2d-4824-95e8-f0d4b0ab366b,OUT_FOR_DELIVERY,2025-01-18 18:00:00,Davidside,NE,
60fcd99c-7f2d-4824-95e8-f0d4b0ab366b,DELIVERED,2025-01-18 16:00:00,Davidside,NE,
83534ecf-4b3b-4776-ae91-272666ff01b7,CREATED,2025-01-03 00:00:00,Lake Kevinstad,MT,
